item_number,block_sequence,trial_sequence_total,Answer.time_in_minutes,workerid,Answer.condition,list_number,response,condition 
25,8,32,22.2704,158,undefined,3,0.25,SUBJ
26,8,33,22.2704,158,undefined,3,0.97,WH
111,9,34,22.2704,158,undefined,3,0.98,FILL
31,9,35,22.2704,158,undefined,3,0.27,SUBJ
32,9,36,22.2704,158,undefined,3,1,WH
33,9,37,22.2704,158,undefined,3,0.97,CNPC
36,10,38,22.2704,158,undefined,3,1,CNPC
112,10,39,22.2704,158,undefined,3,0.97,FILL
34,10,40,22.2704,158,undefined,3,0.25,SUBJ
35,10,41,22.2704,158,undefined,3,0.98,WH
5,11,42,22.2704,158,undefined,3,0.97,WH
6,11,43,22.2704,158,undefined,3,0.97,CNPC
102,11,44,22.2704,158,undefined,3,0.97,FILL
4,11,45,22.2704,158,undefined,3,0.09,SUBJ
992,11,46,22.2704,158,undefined,99,0.71,UNGRAM
14,12,47,22.2704,158,undefined,3,0.98,WH
15,12,48,22.2704,158,undefined,3,0.99,CNPC
13,12,49,22.2704,158,undefined,3,0.12,SUBJ
105,12,50,22.2704,158,undefined,3,0.99,FILL
24,13,51,22.2704,158,undefined,3,0.98,CNPC
108,13,52,22.2704,158,undefined,3,0.99,FILL
22,13,53,22.2704,158,undefined,3,0.73,SUBJ
23,13,54,22.2704,158,undefined,3,0.99,WH
8,14,55,22.2704,158,undefined,3,0.97,WH
9,14,56,22.2704,158,undefined,3,0.98,CNPC
7,14,57,22.2704,158,undefined,3,0.63,SUBJ
103,14,58,22.2704,158,undefined,3,0.98,FILL
993,14,59,22.2704,158,undefined,99,0,UNGRAM
12,15,60,22.2704,158,undefined,3,0.99,CNPC
104,15,61,22.2704,158,undefined,3,0.99,FILL
11,15,62,22.2704,158,undefined,3,0.97,WH
10,15,63,22.2704,158,undefined,3,0.84,SUBJ
994,15,64,22.2704,158,undefined,99,0.02,UNGRAM
practice_good,practice,0,5.491816666666667,159,undefined,practice,1,practice_good
practice_bad,practice,0,5.491816666666667,159,undefined,practice,0.1,practice_bad
40,1,1,5.491816666666667,159,undefined,3,0.29,SUBJ
114,1,2,5.491816666666667,159,undefined,3,0.59,FILL
42,1,3,5.491816666666667,159,undefined,3,0.26,CNPC
41,1,4,5.491816666666667,159,undefined,3,0.36,WH
18,2,5,5.491816666666667,159,undefined,3,0.23,CNPC
106,2,6,5.491816666666667,159,undefined,3,0.38,FILL
16,2,7,5.491816666666667,159,undefined,3,0.27,SUBJ
17,2,8,5.491816666666667,159,undefined,3,0.24,WH
4,3,9,5.491816666666667,159,undefined,3,0.19,SUBJ
5,3,10,5.491816666666667,159,undefined,3,0.15,WH
6,3,11,5.491816666666667,159,undefined,3,0.42,CNPC
102,3,12,5.491816666666667,159,undefined,3,1,FILL
992,3,13,5.491816666666667,159,undefined,99,0.28,UNGRAM
25,4,14,5.491816666666667,159,undefined,3,0.28,SUBJ
27,4,15,5.491816666666667,159,undefined,3,0.3,CNPC
26,4,16,5.491816666666667,159,undefined,3,0.23,WH
109,4,17,5.491816666666667,159,undefined,3,0.92,FILL
39,5,18,5.491816666666667,159,undefined,3,0.28,CNPC
37,5,19,5.491816666666667,159,undefined,3,0.27,SUBJ
113,5,20,5.491816666666667,159,undefined,3,0.88,FILL
38,5,21,5.491816666666667,159,undefined,3,0.67,WH
14,6,22,5.491816666666667,159,undefined,3,0.28,WH
13,6,23,5.491816666666667,159,undefined,3,0.29,SUBJ
105,6,24,5.491816666666667,159,undefined,3,0.67,FILL
15,6,25,5.491816666666667,159,undefined,3,0.16,CNPC
24,7,26,5.491816666666667,159,undefined,3,0.15,CNPC
22,7,27,5.491816666666667,159,undefined,3,0.12,SUBJ
108,7,28,5.491816666666667,159,undefined,3,1,FILL
23,7,29,5.491816666666667,159,undefined,3,0.23,WH
9,8,30,5.491816666666667,159,undefined,3,0.69,CNPC
8,8,31,5.491816666666667,159,undefined,3,0.18,WH
7,8,32,5.491816666666667,159,undefined,3,0.24,SUBJ
103,8,33,5.491816666666667,159,undefined,3,0.88,FILL
993,8,34,5.491816666666667,159,undefined,99,0.37,UNGRAM
1,9,35,5.491816666666667,159,undefined,3,0.32,SUBJ
3,9,36,5.491816666666667,159,undefined,3,0.66,CNPC
2,9,37,5.491816666666667,159,undefined,3,0.33,WH
101,9,38,5.491816666666667,159,undefined,3,0.62,FILL
991,9,39,5.491816666666667,159,undefined,99,0.32,UNGRAM
45,10,40,5.491816666666667,159,undefined,3,0.29,CNPC
44,10,41,5.491816666666667,159,undefined,3,0.53,WH
43,10,42,5.491816666666667,159,undefined,3,0.22,SUBJ
115,10,43,5.491816666666667,159,undefined,3,0.29,FILL
30,11,44,5.491816666666667,159,undefined,3,0.67,CNPC
28,11,45,5.491816666666667,159,undefined,3,0.35,SUBJ
110,11,46,5.491816666666667,159,undefined,3,0.92,FILL
29,11,47,5.491816666666667,159,undefined,3,0.25,WH
31,12,48,5.491816666666667,159,undefined,3,0.24,SUBJ
111,12,49,5.491816666666667,159,undefined,3,0.2,FILL
33,12,50,5.491816666666667,159,undefined,3,0.84,CNPC
32,12,51,5.491816666666667,159,undefined,3,0.21,WH
20,13,52,5.491816666666667,159,undefined,3,0.3,WH
107,13,53,5.491816666666667,159,undefined,3,0.74,FILL
21,13,54,5.491816666666667,159,undefined,3,0.71,CNPC
19,13,55,5.491816666666667,159,undefined,3,0.72,SUBJ
10,14,56,5.491816666666667,159,undefined,3,0.27,SUBJ
11,14,57,5.491816666666667,159,undefined,3,0.22,WH
104,14,58,5.491816666666667,159,undefined,3,0.71,FILL
12,14,59,5.491816666666667,159,undefined,3,0.37,CNPC
994,14,60,5.491816666666667,159,undefined,99,0.28,UNGRAM
36,15,61,5.491816666666667,159,undefined,3,0.15,CNPC
112,15,62,5.491816666666667,159,undefined,3,0.16,FILL
34,15,63,5.491816666666667,159,undefined,3,0.71,SUBJ
35,15,64,5.491816666666667,159,undefined,3,0.16,WH
practice_good,practice,0,4.880716666666666,160,undefined,practice,0.59,practice_good
practice_bad,practice,0,4.880716666666666,160,undefined,practice,1,practice_bad
10,1,1,4.880716666666666,160,undefined,3,0.3,SUBJ
11,1,2,4.880716666666666,160,undefined,3,0.7,WH
104,1,3,4.880716666666666,160,undefined,3,0.4,FILL
12,1,4,4.880716666666666,160,undefined,3,0.78,CNPC
994,1,5,4.880716666666666,160,undefined,99,0.68,UNGRAM
1,2,6,4.880716666666666,160,undefined,3,0.81,SUBJ
101,2,7,4.880716666666666,160,undefined,3,0.35,FILL
2,2,8,4.880716666666666,160,undefined,3,0.76,WH
3,2,9,4.880716666666666,160,undefined,3,0.36,CNPC
991,2,10,4.880716666666666,160,undefined,99,0.78,UNGRAM
28,3,11,4.880716666666666,160,undefined,3,0.27,SUBJ
30,3,12,4.880716666666666,160,undefined,3,0.22,CNPC
110,3,13,4.880716666666666,160,undefined,3,0.19,FILL
29,3,14,4.880716666666666,160,undefined,3,0.8,WH
20,4,15,4.880716666666666,160,undefined,3,0.83,WH
21,4,16,4.880716666666666,160,undefined,3,0.62,CNPC
107,4,17,4.880716666666666,160,undefined,3,0.81,FILL
19,4,18,4.880716666666666,160,undefined,3,0.95,SUBJ
26,5,19,4.880716666666666,160,undefined,3,0.77,WH
25,5,20,4.880716666666666,160,undefined,3,0.68,SUBJ
27,5,21,4.880716666666666,160,undefined,3,0.05,CNPC
109,5,22,4.880716666666666,160,undefined,3,0.83,FILL
113,6,23,4.880716666666666,160,undefined,3,0.29,FILL
38,6,24,4.880716666666666,160,undefined,3,0.33,WH
39,6,25,4.880716666666666,160,undefined,3,0.76,CNPC
37,6,26,4.880716666666666,160,undefined,3,0.73,SUBJ
4,7,27,4.880716666666666,160,undefined,3,0.89,SUBJ
102,7,28,4.880716666666666,160,undefined,3,0.61,FILL
6,7,29,4.880716666666666,160,undefined,3,0.79,CNPC
5,7,30,4.880716666666666,160,undefined,3,0.72,WH
992,7,31,4.880716666666666,160,undefined,99,0.16,UNGRAM
35,8,32,4.880716666666666,160,undefined,3,0.75,WH
112,8,33,4.880716666666666,160,undefined,3,0.82,FILL
34,8,34,4.880716666666666,160,undefined,3,0.69,SUBJ
36,8,35,4.880716666666666,160,undefined,3,0.58,CNPC
114,9,36,4.880716666666666,160,undefined,3,0.78,FILL
40,9,37,4.880716666666666,160,undefined,3,0.18,SUBJ
41,9,38,4.880716666666666,160,undefined,3,0.79,WH
42,9,39,4.880716666666666,160,undefined,3,0.78,CNPC
105,10,40,4.880716666666666,160,undefined,3,0.41,FILL
15,10,41,4.880716666666666,160,undefined,3,0.09,CNPC
13,10,42,4.880716666666666,160,undefined,3,0.19,SUBJ
14,10,43,4.880716666666666,160,undefined,3,0.78,WH
22,11,44,4.880716666666666,160,undefined,3,0.71,SUBJ
23,11,45,4.880716666666666,160,undefined,3,0.73,WH
108,11,46,4.880716666666666,160,undefined,3,0.71,FILL
24,11,47,4.880716666666666,160,undefined,3,0.82,CNPC
115,12,48,4.880716666666666,160,undefined,3,0.73,FILL
44,12,49,4.880716666666666,160,undefined,3,0.27,WH
45,12,50,4.880716666666666,160,undefined,3,0.75,CNPC
43,12,51,4.880716666666666,160,undefined,3,0.25,SUBJ
106,13,52,4.880716666666666,160,undefined,3,0.74,FILL
17,13,53,4.880716666666666,160,undefined,3,0.69,WH
16,13,54,4.880716666666666,160,undefined,3,0.9,SUBJ
18,13,55,4.880716666666666,160,undefined,3,0.78,CNPC
9,14,56,4.880716666666666,160,undefined,3,0.63,CNPC
8,14,57,4.880716666666666,160,undefined,3,0.85,WH
7,14,58,4.880716666666666,160,undefined,3,0.77,SUBJ
103,14,59,4.880716666666666,160,undefined,3,0.65,FILL
993,14,60,4.880716666666666,160,undefined,99,0.74,UNGRAM
32,15,61,4.880716666666666,160,undefined,3,0.82,WH
111,15,62,4.880716666666666,160,undefined,3,0.62,FILL
33,15,63,4.880716666666666,160,undefined,3,0.88,CNPC
31,15,64,4.880716666666666,160,undefined,3,0.72,SUBJ
practice_good,practice,0,7.171916666666666,161,undefined,practice,0.98,practice_good
practice_bad,practice,0,7.171916666666666,161,undefined,practice,0.02,practice_bad
16,1,1,7.171916666666666,161,undefined,3,0.01,SUBJ
17,1,2,7.171916666666666,161,undefined,3,0.46,WH
106,1,3,7.171916666666666,161,undefined,3,1,FILL
18,1,4,7.171916666666666,161,undefined,3,0.14,CNPC
105,2,5,7.171916666666666,161,undefined,3,0.99,FILL
14,2,6,7.171916666666666,161,undefined,3,0.74,WH
15,2,7,7.171916666666666,161,undefined,3,0.05,CNPC
13,2,8,7.171916666666666,161,undefined,3,0.05,SUBJ
38,3,9,7.171916666666666,161,undefined,3,0.72,WH
39,3,10,7.171916666666666,161,undefined,3,0.98,CNPC
113,3,11,7.171916666666666,161,undefined,3,0.9,FILL
37,3,12,7.171916666666666,161,undefined,3,0.04,SUBJ
114,4,13,7.171916666666666,161,undefined,3,0.97,FILL
40,4,14,7.171916666666666,161,undefined,3,0.02,SUBJ
41,4,15,7.171916666666666,161,undefined,3,0.53,WH
42,4,16,7.171916666666666,161,undefined,3,0.01,CNPC
107,5,17,7.171916666666666,161,undefined,3,0.98,FILL
19,5,18,7.171916666666666,161,undefined,3,0.01,SUBJ
21,5,19,7.171916666666666,161,undefined,3,0.01,CNPC
20,5,20,7.171916666666666,161,undefined,3,0.98,WH
103,6,21,7.171916666666666,161,undefined,3,0.97,FILL
9,6,22,7.171916666666666,161,undefined,3,0.01,CNPC
8,6,23,7.171916666666666,161,undefined,3,0.89,WH
7,6,24,7.171916666666666,161,undefined,3,0.02,SUBJ
993,6,25,7.171916666666666,161,undefined,99,0.01,UNGRAM
34,7,26,7.171916666666666,161,undefined,3,0.02,SUBJ
35,7,27,7.171916666666666,161,undefined,3,0.88,WH
36,7,28,7.171916666666666,161,undefined,3,0.04,CNPC
112,7,29,7.171916666666666,161,undefined,3,0.04,FILL
6,8,30,7.171916666666666,161,undefined,3,0.02,CNPC
5,8,31,7.171916666666666,161,undefined,3,0.96,WH
102,8,32,7.171916666666666,161,undefined,3,0.98,FILL
4,8,33,7.171916666666666,161,undefined,3,0.04,SUBJ
992,8,34,7.171916666666666,161,undefined,99,0,UNGRAM
111,9,35,7.171916666666666,161,undefined,3,0.97,FILL
33,9,36,7.171916666666666,161,undefined,3,0.03,CNPC
31,9,37,7.171916666666666,161,undefined,3,0.02,SUBJ
32,9,38,7.171916666666666,161,undefined,3,0.99,WH
30,10,39,7.171916666666666,161,undefined,3,0.04,CNPC
29,10,40,7.171916666666666,161,undefined,3,0,WH
110,10,41,7.171916666666666,161,undefined,3,0.99,FILL
28,10,42,7.171916666666666,161,undefined,3,0.01,SUBJ
1,11,43,7.171916666666666,161,undefined,3,0.48,SUBJ
101,11,44,7.171916666666666,161,undefined,3,0.98,FILL
3,11,45,7.171916666666666,161,undefined,3,0.97,CNPC
2,11,46,7.171916666666666,161,undefined,3,0.99,WH
991,11,47,7.171916666666666,161,undefined,99,0.02,UNGRAM
115,12,48,7.171916666666666,161,undefined,3,0.98,FILL
44,12,49,7.171916666666666,161,undefined,3,0.75,WH
43,12,50,7.171916666666666,161,undefined,3,0.03,SUBJ
45,12,51,7.171916666666666,161,undefined,3,0.03,CNPC
25,13,52,7.171916666666666,161,undefined,3,0.1,SUBJ
109,13,53,7.171916666666666,161,undefined,3,0.98,FILL
26,13,54,7.171916666666666,161,undefined,3,0.87,WH
27,13,55,7.171916666666666,161,undefined,3,0.88,CNPC
104,14,56,7.171916666666666,161,undefined,3,0.97,FILL
10,14,57,7.171916666666666,161,undefined,3,0.04,SUBJ
12,14,58,7.171916666666666,161,undefined,3,0.01,CNPC
11,14,59,7.171916666666666,161,undefined,3,0.99,WH
994,14,60,7.171916666666666,161,undefined,99,0.03,UNGRAM
24,15,61,7.171916666666666,161,undefined,3,0.47,CNPC
23,15,62,7.171916666666666,161,undefined,3,0.96,WH
108,15,63,7.171916666666666,161,undefined,3,0.98,FILL
22,15,64,7.171916666666666,161,undefined,3,0.73,SUBJ
practice_good,practice,0,37.43965,162,undefined,practice,1,practice_good
practice_bad,practice,0,37.43965,162,undefined,practice,0,practice_bad
39,1,1,37.43965,162,undefined,3,0.23,CNPC
38,1,2,37.43965,162,undefined,3,0.45,WH
37,1,3,37.43965,162,undefined,3,0.41,SUBJ
113,1,4,37.43965,162,undefined,3,0.49,FILL
28,2,5,37.43965,162,undefined,3,0.7,SUBJ
29,2,6,37.43965,162,undefined,3,0.66,WH
110,2,7,37.43965,162,undefined,3,0.98,FILL
30,2,8,37.43965,162,undefined,3,0.55,CNPC
25,3,9,37.43965,162,undefined,3,0.63,SUBJ
26,3,10,37.43965,162,undefined,3,0.68,WH
109,3,11,37.43965,162,undefined,3,1,FILL
27,3,12,37.43965,162,undefined,3,0.54,CNPC
7,4,13,37.43965,162,undefined,3,0.78,SUBJ
8,4,14,37.43965,162,undefined,3,0.71,WH
9,4,15,37.43965,162,undefined,3,0.8,CNPC
103,4,16,37.43965,162,undefined,3,1,FILL
993,4,17,37.43965,162,undefined,99,0.2,UNGRAM
115,5,18,37.43965,162,undefined,3,0.78,FILL
45,5,19,37.43965,162,undefined,3,0.48,CNPC
44,5,20,37.43965,162,undefined,3,0.44,WH
43,5,21,37.43965,162,undefined,3,0.48,SUBJ
12,6,22,37.43965,162,undefined,3,0.35,CNPC
104,6,23,37.43965,162,undefined,3,1,FILL
11,6,24,37.43965,162,undefined,3,0.72,WH
10,6,25,37.43965,162,undefined,3,0.69,SUBJ
994,6,26,37.43965,162,undefined,99,0.14,UNGRAM
18,7,27,37.43965,162,undefined,3,0.67,CNPC
106,7,28,37.43965,162,undefined,3,1,FILL
16,7,29,37.43965,162,undefined,3,0.39,SUBJ
17,7,30,37.43965,162,undefined,3,0.67,WH
21,8,31,37.43965,162,undefined,3,0.51,CNPC
107,8,32,37.43965,162,undefined,3,1,FILL
19,8,33,37.43965,162,undefined,3,0.22,SUBJ
20,8,34,37.43965,162,undefined,3,0.68,WH
35,9,35,37.43965,162,undefined,3,0.71,WH
34,9,36,37.43965,162,undefined,3,0.46,SUBJ
112,9,37,37.43965,162,undefined,3,1,FILL
36,9,38,37.43965,162,undefined,3,0.62,CNPC
31,10,39,37.43965,162,undefined,3,0.55,SUBJ
111,10,40,37.43965,162,undefined,3,1,FILL
32,10,41,37.43965,162,undefined,3,0.69,WH
33,10,42,37.43965,162,undefined,3,0.69,CNPC
101,11,43,37.43965,162,undefined,3,1,FILL
1,11,44,37.43965,162,undefined,3,0.72,SUBJ
3,11,45,37.43965,162,undefined,3,0.8,CNPC
2,11,46,37.43965,162,undefined,3,0.81,WH
991,11,47,37.43965,162,undefined,99,0.41,UNGRAM
4,12,48,37.43965,162,undefined,3,0.75,SUBJ
6,12,49,37.43965,162,undefined,3,0.76,CNPC
5,12,50,37.43965,162,undefined,3,0.83,WH
102,12,51,37.43965,162,undefined,3,1,FILL
992,12,52,37.43965,162,undefined,99,0.35,UNGRAM
105,13,53,37.43965,162,undefined,3,1,FILL
14,13,54,37.43965,162,undefined,3,0.69,WH
15,13,55,37.43965,162,undefined,3,0.64,CNPC
13,13,56,37.43965,162,undefined,3,0.75,SUBJ
114,14,57,37.43965,162,undefined,3,0.67,FILL
40,14,58,37.43965,162,undefined,3,0.79,SUBJ
42,14,59,37.43965,162,undefined,3,0.67,CNPC
41,14,60,37.43965,162,undefined,3,0.67,WH
23,15,61,37.43965,162,undefined,3,0.81,WH
24,15,62,37.43965,162,undefined,3,0.31,CNPC
22,15,63,37.43965,162,undefined,3,0.77,SUBJ
108,15,64,37.43965,162,undefined,3,1,FILL
practice_good,practice,0,39.794716666666666,163,undefined,practice,0.95,practice_good
practice_bad,practice,0,39.794716666666666,163,undefined,practice,0.03,practice_bad
104,1,1,39.794716666666666,163,undefined,3,0.9,FILL
10,1,2,39.794716666666666,163,undefined,3,0.19,SUBJ
11,1,3,39.794716666666666,163,undefined,3,0.09,WH
12,1,4,39.794716666666666,163,undefined,3,0.58,CNPC
994,1,5,39.794716666666666,163,undefined,99,0.24,UNGRAM
23,2,6,39.794716666666666,163,undefined,3,0.72,WH
108,2,7,39.794716666666666,163,undefined,3,0.96,FILL
22,2,8,39.794716666666666,163,undefined,3,0.32,SUBJ
24,2,9,39.794716666666666,163,undefined,3,0.69,CNPC
30,3,10,39.794716666666666,163,undefined,3,0.55,CNPC
110,3,11,39.794716666666666,163,undefined,3,0.99,FILL
29,3,12,39.794716666666666,163,undefined,3,0.48,WH
28,3,13,39.794716666666666,163,undefined,3,0.63,SUBJ
19,4,14,39.794716666666666,163,undefined,3,0.11,SUBJ
21,4,15,39.794716666666666,163,undefined,3,0.86,CNPC
107,4,16,39.794716666666666,163,undefined,3,0.94,FILL
20,4,17,39.794716666666666,163,undefined,3,0.85,WH
9,5,18,39.794716666666666,163,undefined,3,0.89,CNPC
8,5,19,39.794716666666666,163,undefined,3,0.82,WH
7,5,20,39.794716666666666,163,undefined,3,0.71,SUBJ
103,5,21,39.794716666666666,163,undefined,3,0.19,FILL
993,5,22,39.794716666666666,163,undefined,99,0.74,UNGRAM
6,6,23,39.794716666666666,163,undefined,3,0.81,CNPC
4,6,24,39.794716666666666,163,undefined,3,0.68,SUBJ
5,6,25,39.794716666666666,163,undefined,3,0.78,WH
102,6,26,39.794716666666666,163,undefined,3,0.95,FILL
992,6,27,39.794716666666666,163,undefined,99,0,UNGRAM
33,7,28,39.794716666666666,163,undefined,3,0.74,CNPC
31,7,29,39.794716666666666,163,undefined,3,0.25,SUBJ
111,7,30,39.794716666666666,163,undefined,3,0.98,FILL
32,7,31,39.794716666666666,163,undefined,3,0.95,WH
17,8,32,39.794716666666666,163,undefined,3,0.88,WH
18,8,33,39.794716666666666,163,undefined,3,0.89,CNPC
16,8,34,39.794716666666666,163,undefined,3,0.41,SUBJ
106,8,35,39.794716666666666,163,undefined,3,0.82,FILL
1,9,36,39.794716666666666,163,undefined,3,0.58,SUBJ
3,9,37,39.794716666666666,163,undefined,3,0.86,CNPC
101,9,38,39.794716666666666,163,undefined,3,0.97,FILL
2,9,39,39.794716666666666,163,undefined,3,0.67,WH
991,9,40,39.794716666666666,163,undefined,99,0.1,UNGRAM
25,10,41,39.794716666666666,163,undefined,3,0.58,SUBJ
27,10,42,39.794716666666666,163,undefined,3,0.95,CNPC
26,10,43,39.794716666666666,163,undefined,3,0.77,WH
109,10,44,39.794716666666666,163,undefined,3,0.77,FILL
45,11,45,39.794716666666666,163,undefined,3,0.92,CNPC
43,11,46,39.794716666666666,163,undefined,3,0.45,SUBJ
44,11,47,39.794716666666666,163,undefined,3,0.84,WH
115,11,48,39.794716666666666,163,undefined,3,0.84,FILL
13,12,49,39.794716666666666,163,undefined,3,0.39,SUBJ
15,12,50,39.794716666666666,163,undefined,3,0.87,CNPC
14,12,51,39.794716666666666,163,undefined,3,0.92,WH
105,12,52,39.794716666666666,163,undefined,3,0.98,FILL
36,13,53,39.794716666666666,163,undefined,3,0.8,CNPC
112,13,54,39.794716666666666,163,undefined,3,0.9,FILL
34,13,55,39.794716666666666,163,undefined,3,0.52,SUBJ
35,13,56,39.794716666666666,163,undefined,3,0.87,WH
39,14,57,39.794716666666666,163,undefined,3,0.69,CNPC
37,14,58,39.794716666666666,163,undefined,3,0.52,SUBJ
113,14,59,39.794716666666666,163,undefined,3,0.76,FILL
38,14,60,39.794716666666666,163,undefined,3,0.44,WH
114,15,61,39.794716666666666,163,undefined,3,0.66,FILL
41,15,62,39.794716666666666,163,undefined,3,0.83,WH
42,15,63,39.794716666666666,163,undefined,3,0.81,CNPC
40,15,64,39.794716666666666,163,undefined,3,0.95,SUBJ
practice_good,practice,0,3.393266666666667,164,undefined,practice,0.9,practice_good
practice_bad,practice,0,3.393266666666667,164,undefined,practice,0.99,practice_bad
40,1,1,3.393266666666667,164,undefined,3,0.69,SUBJ
114,1,2,3.393266666666667,164,undefined,3,0.89,FILL
42,1,3,3.393266666666667,164,undefined,3,0.14,CNPC
41,1,4,3.393266666666667,164,undefined,3,0.82,WH
3,2,5,3.393266666666667,164,undefined,3,0.7,CNPC
101,2,6,3.393266666666667,164,undefined,3,0.87,FILL
1,2,7,3.393266666666667,164,undefined,3,0.69,SUBJ
2,2,8,3.393266666666667,164,undefined,3,0.78,WH
991,2,9,3.393266666666667,164,undefined,99,0.75,UNGRAM
22,3,10,3.393266666666667,164,undefined,3,0.89,SUBJ
108,3,11,3.393266666666667,164,undefined,3,0.61,FILL
23,3,12,3.393266666666667,164,undefined,3,0.78,WH
24,3,13,3.393266666666667,164,undefined,3,0.86,CNPC
106,4,14,3.393266666666667,164,undefined,3,0.65,FILL
16,4,15,3.393266666666667,164,undefined,3,0.88,SUBJ
17,4,16,3.393266666666667,164,undefined,3,0.7,WH
18,4,17,3.393266666666667,164,undefined,3,0.83,CNPC
30,5,18,3.393266666666667,164,undefined,3,0.64,CNPC
110,5,19,3.393266666666667,164,undefined,3,0.89,FILL
29,5,20,3.393266666666667,164,undefined,3,0.64,WH
28,5,21,3.393266666666667,164,undefined,3,0.93,SUBJ
15,6,22,3.393266666666667,164,undefined,3,0.61,CNPC
105,6,23,3.393266666666667,164,undefined,3,0.78,FILL
13,6,24,3.393266666666667,164,undefined,3,0.52,SUBJ
14,6,25,3.393266666666667,164,undefined,3,0.84,WH
12,7,26,3.393266666666667,164,undefined,3,0.64,CNPC
11,7,27,3.393266666666667,164,undefined,3,0.93,WH
10,7,28,3.393266666666667,164,undefined,3,0.33,SUBJ
104,7,29,3.393266666666667,164,undefined,3,0.73,FILL
994,7,30,3.393266666666667,164,undefined,99,0.64,UNGRAM
37,8,31,3.393266666666667,164,undefined,3,0.85,SUBJ
38,8,32,3.393266666666667,164,undefined,3,0.74,WH
39,8,33,3.393266666666667,164,undefined,3,0.64,CNPC
113,8,34,3.393266666666667,164,undefined,3,0.89,FILL
19,9,35,3.393266666666667,164,undefined,3,0.97,SUBJ
21,9,36,3.393266666666667,164,undefined,3,0.7,CNPC
107,9,37,3.393266666666667,164,undefined,3,0.74,FILL
20,9,38,3.393266666666667,164,undefined,3,0.58,WH
4,10,39,3.393266666666667,164,undefined,3,0.79,SUBJ
6,10,40,3.393266666666667,164,undefined,3,0.67,CNPC
102,10,41,3.393266666666667,164,undefined,3,0.95,FILL
5,10,42,3.393266666666667,164,undefined,3,0.69,WH
992,10,43,3.393266666666667,164,undefined,99,0.86,UNGRAM
35,11,44,3.393266666666667,164,undefined,3,0.62,WH
36,11,45,3.393266666666667,164,undefined,3,0.81,CNPC
112,11,46,3.393266666666667,164,undefined,3,0.41,FILL
34,11,47,3.393266666666667,164,undefined,3,0.67,SUBJ
31,12,48,3.393266666666667,164,undefined,3,0.8,SUBJ
111,12,49,3.393266666666667,164,undefined,3,0.65,FILL
33,12,50,3.393266666666667,164,undefined,3,0.87,CNPC
32,12,51,3.393266666666667,164,undefined,3,0.65,WH
44,13,52,3.393266666666667,164,undefined,3,0.84,WH
43,13,53,3.393266666666667,164,undefined,3,0.61,SUBJ
115,13,54,3.393266666666667,164,undefined,3,0.91,FILL
45,13,55,3.393266666666667,164,undefined,3,0.54,CNPC
103,14,56,3.393266666666667,164,undefined,3,0.74,FILL
8,14,57,3.393266666666667,164,undefined,3,0.52,WH
9,14,58,3.393266666666667,164,undefined,3,0.83,CNPC
7,14,59,3.393266666666667,164,undefined,3,0.69,SUBJ
993,14,60,3.393266666666667,164,undefined,99,0.34,UNGRAM
27,15,61,3.393266666666667,164,undefined,3,0.77,CNPC
109,15,62,3.393266666666667,164,undefined,3,0.62,FILL
26,15,63,3.393266666666667,164,undefined,3,0.81,WH
25,15,64,3.393266666666667,164,undefined,3,0.81,SUBJ
practice_good,practice,0,9.6628,165,undefined,practice,0.99,practice_good
practice_bad,practice,0,9.6628,165,undefined,practice,0.01,practice_bad
7,1,1,9.6628,165,undefined,3,0.04,SUBJ
8,1,2,9.6628,165,undefined,3,0.48,WH
9,1,3,9.6628,165,undefined,3,0.18,CNPC
103,1,4,9.6628,165,undefined,3,0.98,FILL
993,1,5,9.6628,165,undefined,99,0.01,UNGRAM
3,2,6,9.6628,165,undefined,3,0.62,CNPC
1,2,7,9.6628,165,undefined,3,0.45,SUBJ
2,2,8,9.6628,165,undefined,3,0.93,WH
101,2,9,9.6628,165,undefined,3,0.98,FILL
991,2,10,9.6628,165,undefined,99,0.12,UNGRAM
42,3,11,9.6628,165,undefined,3,0.11,CNPC
41,3,12,9.6628,165,undefined,3,0.56,WH
40,3,13,9.6628,165,undefined,3,0.46,SUBJ
114,3,14,9.6628,165,undefined,3,0.95,FILL
26,4,15,9.6628,165,undefined,3,0.82,WH
25,4,16,9.6628,165,undefined,3,0.4,SUBJ
109,4,17,9.6628,165,undefined,3,0.48,FILL
27,4,18,9.6628,165,undefined,3,0.13,CNPC
22,5,19,9.6628,165,undefined,3,0.72,SUBJ
24,5,20,9.6628,165,undefined,3,0.24,CNPC
108,5,21,9.6628,165,undefined,3,0.97,FILL
23,5,22,9.6628,165,undefined,3,0.64,WH
4,6,23,9.6628,165,undefined,3,0.02,SUBJ
5,6,24,9.6628,165,undefined,3,0.93,WH
102,6,25,9.6628,165,undefined,3,0.98,FILL
6,6,26,9.6628,165,undefined,3,0.36,CNPC
992,6,27,9.6628,165,undefined,99,0,UNGRAM
30,7,28,9.6628,165,undefined,3,0.09,CNPC
110,7,29,9.6628,165,undefined,3,0.97,FILL
29,7,30,9.6628,165,undefined,3,0.75,WH
28,7,31,9.6628,165,undefined,3,0.3,SUBJ
15,8,32,9.6628,165,undefined,3,0.62,CNPC
105,8,33,9.6628,165,undefined,3,0.99,FILL
13,8,34,9.6628,165,undefined,3,0.46,SUBJ
14,8,35,9.6628,165,undefined,3,0.69,WH
