"Answer.time_in_minutes","block_sequence","workerid","response","trial_sequence_total","Answer.condition","condition","first_response_value","wrong_attempts","list_number","item_number"
11.3070833333333,5,137,0.94,83,"undefined","FILL",NA,NA,"2","114"
11.3070833333333,5,137,0.94,84,"undefined","WH",NA,NA,"2","40"
11.3070833333333,6,137,0.96,85,"undefined","FILL",NA,NA,"2","134"
11.3070833333333,6,137,0.93,86,"undefined","FILL",NA,NA,"2","119"
11.3070833333333,6,137,0.1,87,"undefined","WH",NA,NA,"2","10"
11.3070833333333,6,137,0.12,88,"undefined","CNPC",NA,NA,"2","11"
11.3070833333333,6,137,0.87,89,"undefined","FILL",NA,NA,"2","104"
11.3070833333333,6,137,0.64,90,"undefined","SUBJ",NA,NA,"2","12"
11.3070833333333,6,137,0,91,"undefined","UNGRAM",NA,NA,"99","994"
11.3070833333333,6,137,1,92,"undefined","FILL",NA,NA,"99","994"
11.3070833333333,7,137,1,93,"undefined","FILL",NA,NA,"2","122"
11.3070833333333,7,137,0.9,94,"undefined","FILL",NA,NA,"2","137"
11.3070833333333,7,137,0.82,95,"undefined","FILL",NA,NA,"2","107"
11.3070833333333,7,137,0.06,96,"undefined","WH",NA,NA,"2","19"
11.3070833333333,7,137,0.07,97,"undefined","CNPC",NA,NA,"2","20"
11.3070833333333,7,137,0.13,98,"undefined","SUBJ",NA,NA,"2","21"
16.7519666666667,1,138,0.25,1,"undefined","CNPC",NA,NA,"2","41"
16.7519666666667,1,138,0.84,2,"undefined","FILL",NA,NA,"2","114"
16.7519666666667,1,138,0.2,3,"undefined","SUBJ",NA,NA,"2","42"
16.7519666666667,1,138,0.91,4,"undefined","FILL",NA,NA,"2","129"
16.7519666666667,1,138,0.96,5,"undefined","FILL",NA,NA,"2","144"
16.7519666666667,1,138,0.22,6,"undefined","WH",NA,NA,"2","40"
16.7519666666667,8,138,0.97,7,"undefined","FILL",NA,NA,"2","102"
16.7519666666667,8,138,0.79,8,"undefined","WH",NA,NA,"2","4"
16.7519666666667,8,138,1,9,"undefined","FILL",NA,NA,"2","117"
16.7519666666667,8,138,1,10,"undefined","FILL",NA,NA,"2","132"
16.7519666666667,8,138,0.1,11,"undefined","CNPC",NA,NA,"2","5"
16.7519666666667,8,138,0.11,12,"undefined","SUBJ",NA,NA,"2","6"
16.7519666666667,8,138,0,13,"undefined","UNGRAM",NA,NA,"99","992"
16.7519666666667,8,138,1,14,"undefined","FILL",NA,NA,"99","992"
16.7519666666667,9,138,0.99,15,"undefined","FILL",NA,NA,"2","139"
16.7519666666667,9,138,0.29,16,"undefined","SUBJ",NA,NA,"2","27"
16.7519666666667,9,138,0.22,17,"undefined","WH",NA,NA,"2","25"
16.7519666666667,9,138,1,18,"undefined","FILL",NA,NA,"2","124"
16.7519666666667,9,138,0.95,19,"undefined","FILL",NA,NA,"2","109"
16.7519666666667,9,138,0.16,20,"undefined","CNPC",NA,NA,"2","26"
16.7519666666667,10,138,1,21,"undefined","FILL",NA,NA,"2","108"
16.7519666666667,10,138,0.96,22,"undefined","FILL",NA,NA,"2","123"
16.7519666666667,10,138,0.97,23,"undefined","FILL",NA,NA,"2","138"
16.7519666666667,10,138,0.36,24,"undefined","WH",NA,NA,"2","22"
16.7519666666667,10,138,0.23,25,"undefined","SUBJ",NA,NA,"2","24"
16.7519666666667,10,138,0.27,26,"undefined","CNPC",NA,NA,"2","23"
16.7519666666667,11,138,0.19,27,"undefined","CNPC",NA,NA,"2","35"
16.7519666666667,11,138,1,28,"undefined","FILL",NA,NA,"2","127"
16.7519666666667,11,138,0.95,29,"undefined","FILL",NA,NA,"2","142"
16.7519666666667,11,138,0.17,30,"undefined","SUBJ",NA,NA,"2","36"
16.7519666666667,11,138,0.23,31,"undefined","WH",NA,NA,"2","34"
16.7519666666667,11,138,1,32,"undefined","FILL",NA,NA,"2","112"
16.7519666666667,12,138,0.58,33,"undefined","SUBJ",NA,NA,"2","12"
16.7519666666667,12,138,1,34,"undefined","FILL",NA,NA,"2","134"
16.7519666666667,12,138,0.29,35,"undefined","CNPC",NA,NA,"2","11"
16.7519666666667,12,138,0.97,36,"undefined","FILL",NA,NA,"2","104"
16.7519666666667,12,138,0.73,37,"undefined","WH",NA,NA,"2","10"
16.7519666666667,12,138,1,38,"undefined","FILL",NA,NA,"2","119"
16.7519666666667,12,138,0,39,"undefined","UNGRAM",NA,NA,"99","994"
16.7519666666667,12,138,0.99,40,"undefined","FILL",NA,NA,"99","994"
16.7519666666667,13,138,0.95,41,"undefined","FILL",NA,NA,"2","101"
16.7519666666667,13,138,0.96,42,"undefined","FILL",NA,NA,"2","131"
16.7519666666667,13,138,0.7,43,"undefined","SUBJ",NA,NA,"2","3"
16.7519666666667,13,138,0.9,44,"undefined","WH",NA,NA,"2","1"
16.7519666666667,13,138,0.74,45,"undefined","CNPC",NA,NA,"2","2"
16.7519666666667,13,138,1,46,"undefined","FILL",NA,NA,"2","116"
16.7519666666667,13,138,0,47,"undefined","UNGRAM",NA,NA,"99","991"
16.7519666666667,13,138,0.85,48,"undefined","FILL",NA,NA,"99","991"
16.7519666666667,14,138,1,49,"undefined","FILL",NA,NA,"2","137"
16.7519666666667,14,138,1,50,"undefined","FILL",NA,NA,"2","107"
16.7519666666667,14,138,0.3,51,"undefined","SUBJ",NA,NA,"2","21"
16.7519666666667,14,138,0.46,52,"undefined","WH",NA,NA,"2","19"
16.7519666666667,14,138,1,53,"undefined","FILL",NA,NA,"2","122"
16.7519666666667,14,138,0.17,54,"undefined","CNPC",NA,NA,"2","20"
16.7519666666667,15,138,0.19,55,"undefined","CNPC",NA,NA,"2","44"
16.7519666666667,15,138,1,56,"undefined","FILL",NA,NA,"2","130"
16.7519666666667,15,138,0.99,57,"undefined","FILL",NA,NA,"2","145"
16.7519666666667,15,138,0.25,58,"undefined","SUBJ",NA,NA,"2","45"
16.7519666666667,15,138,0.73,59,"undefined","WH",NA,NA,"2","43"
16.7519666666667,15,138,1,60,"undefined","FILL",NA,NA,"2","115"
16.7519666666667,2,138,0.89,61,"undefined","WH",NA,NA,"2","28"
16.7519666666667,2,138,1,62,"undefined","FILL",NA,NA,"2","140"
16.7519666666667,2,138,1,63,"undefined","FILL",NA,NA,"2","125"
16.7519666666667,2,138,1,64,"undefined","FILL",NA,NA,"2","110"
16.7519666666667,2,138,0.27,65,"undefined","CNPC",NA,NA,"2","29"
16.7519666666667,2,138,0.17,66,"undefined","SUBJ",NA,NA,"2","30"
16.7519666666667,3,138,1,67,"undefined","FILL",NA,NA,"2","118"
16.7519666666667,3,138,0.38,68,"undefined","CNPC",NA,NA,"2","8"
16.7519666666667,3,138,1,69,"undefined","FILL",NA,NA,"2","103"
16.7519666666667,3,138,0.96,70,"undefined","WH",NA,NA,"2","7"
16.7519666666667,3,138,0.36,71,"undefined","SUBJ",NA,NA,"2","9"
16.7519666666667,3,138,0.98,72,"undefined","FILL",NA,NA,"2","133"
16.7519666666667,3,138,0,73,"undefined","UNGRAM",NA,NA,"99","993"
16.7519666666667,3,138,0.68,74,"undefined","FILL",NA,NA,"99","993"
16.7519666666667,4,138,0.66,75,"undefined","CNPC",NA,NA,"2","14"
16.7519666666667,4,138,1,76,"undefined","FILL",NA,NA,"2","120"
16.7519666666667,4,138,1,77,"undefined","FILL",NA,NA,"2","105"
16.7519666666667,4,138,1,78,"undefined","FILL",NA,NA,"2","135"
16.7519666666667,4,138,0.65,79,"undefined","WH",NA,NA,"2","13"
16.7519666666667,4,138,0.31,80,"undefined","SUBJ",NA,NA,"2","15"
16.7519666666667,5,138,1,81,"undefined","FILL",NA,NA,"2","121"
16.7519666666667,5,138,0.42,82,"undefined","SUBJ",NA,NA,"2","18"
16.7519666666667,5,138,0.35,83,"undefined","CNPC",NA,NA,"2","17"
16.7519666666667,5,138,0.88,84,"undefined","WH",NA,NA,"2","16"
16.7519666666667,5,138,1,85,"undefined","FILL",NA,NA,"2","106"
16.7519666666667,5,138,1,86,"undefined","FILL",NA,NA,"2","136"
16.7519666666667,6,138,0.98,87,"undefined","FILL",NA,NA,"2","111"
16.7519666666667,6,138,0.82,88,"undefined","WH",NA,NA,"2","31"
16.7519666666667,6,138,1,89,"undefined","FILL",NA,NA,"2","141"
16.7519666666667,6,138,0.69,90,"undefined","SUBJ",NA,NA,"2","33"
16.7519666666667,6,138,0.32,91,"undefined","CNPC",NA,NA,"2","32"
16.7519666666667,6,138,1,92,"undefined","FILL",NA,NA,"2","126"
16.7519666666667,7,138,0.2,93,"undefined","SUBJ",NA,NA,"2","39"
16.7519666666667,7,138,1,94,"undefined","FILL",NA,NA,"2","128"
16.7519666666667,7,138,1,95,"undefined","FILL",NA,NA,"2","143"
16.7519666666667,7,138,0.26,96,"undefined","CNPC",NA,NA,"2","38"
16.7519666666667,7,138,1,97,"undefined","FILL",NA,NA,"2","113"
16.7519666666667,7,138,1,98,"undefined","WH",NA,NA,"2","37"
9.91535,1,74,0.94,1,"undefined","FILL",NA,NA,"2","122"
9.91535,1,74,0.92,2,"undefined","FILL",NA,NA,"2","107"
9.91535,1,74,0.62,3,"undefined","WH",NA,NA,"2","19"
9.91535,1,74,0.53,4,"undefined","SUBJ",NA,NA,"2","21"
9.91535,1,74,0.55,5,"undefined","CNPC",NA,NA,"2","20"
9.91535,1,74,0.96,6,"undefined","FILL",NA,NA,"2","137"
9.91535,8,74,0.93,7,"undefined","FILL",NA,NA,"2","141"
9.91535,8,74,0.9,8,"undefined","FILL",NA,NA,"2","126"
9.91535,8,74,0.8,9,"undefined","FILL",NA,NA,"2","111"
9.91535,8,74,0.61,10,"undefined","WH",NA,NA,"2","31"
9.91535,8,74,0.62,11,"undefined","SUBJ",NA,NA,"2","33"
9.91535,8,74,0.41,12,"undefined","CNPC",NA,NA,"2","32"
9.91535,9,74,0.52,13,"undefined","SUBJ",NA,NA,"2","12"
9.91535,9,74,0.54,14,"undefined","WH",NA,NA,"2","10"
9.91535,9,74,0.18,15,"undefined","CNPC",NA,NA,"2","11"
9.91535,9,74,0.84,16,"undefined","FILL",NA,NA,"2","119"
9.91535,9,74,0.95,17,"undefined","FILL",NA,NA,"2","134"
9.91535,9,74,0.81,18,"undefined","FILL",NA,NA,"2","104"
9.91535,9,74,0,19,"undefined","UNGRAM",NA,NA,"99","994"
9.91535,9,74,1,20,"undefined","FILL",NA,NA,"99","994"
9.91535,10,74,0.59,21,"undefined","SUBJ",NA,NA,"2","3"
9.91535,10,74,0.97,22,"undefined","FILL",NA,NA,"2","131"
9.91535,10,74,0.54,23,"undefined","CNPC",NA,NA,"2","2"
9.91535,10,74,1,24,"undefined","FILL",NA,NA,"2","116"
9.91535,10,74,0.8,25,"undefined","FILL",NA,NA,"2","101"
9.91535,10,74,0.77,26,"undefined","WH",NA,NA,"2","1"
9.91535,10,74,0,27,"undefined","UNGRAM",NA,NA,"99","991"
9.91535,10,74,0.92,28,"undefined","FILL",NA,NA,"99","991"
9.91535,11,74,0.89,29,"undefined","FILL",NA,NA,"2","118"
9.91535,11,74,0.52,30,"undefined","CNPC",NA,NA,"2","8"
9.91535,11,74,0.9,31,"undefined","FILL",NA,NA,"2","103"
9.91535,11,74,0.48,32,"undefined","WH",NA,NA,"2","7"
9.91535,11,74,0.62,33,"undefined","SUBJ",NA,NA,"2","9"
9.91535,11,74,0.89,34,"undefined","FILL",NA,NA,"2","133"
9.91535,11,74,0,35,"undefined","UNGRAM",NA,NA,"99","993"
9.91535,11,74,0.98,36,"undefined","FILL",NA,NA,"99","993"
9.91535,12,74,0.89,37,"undefined","FILL",NA,NA,"2","120"
9.91535,12,74,0.87,38,"undefined","FILL",NA,NA,"2","105"
9.91535,12,74,0.51,39,"undefined","SUBJ",NA,NA,"2","15"
9.91535,12,74,0.66,40,"undefined","WH",NA,NA,"2","13"
9.91535,12,74,0.98,41,"undefined","FILL",NA,NA,"2","135"
9.91535,12,74,0.41,42,"undefined","CNPC",NA,NA,"2","14"
9.91535,13,74,0.42,43,"undefined","SUBJ",NA,NA,"2","6"
9.91535,13,74,0.93,44,"undefined","FILL",NA,NA,"2","102"
9.91535,13,74,0.56,45,"undefined","CNPC",NA,NA,"2","5"
9.91535,13,74,0.92,46,"undefined","FILL",NA,NA,"2","132"
9.91535,13,74,0.65,47,"undefined","WH",NA,NA,"2","4"
9.91535,13,74,0.95,48,"undefined","FILL",NA,NA,"2","117"
9.91535,13,74,0,49,"undefined","UNGRAM",NA,NA,"99","992"
9.91535,13,74,0.97,50,"undefined","FILL",NA,NA,"99","992"
9.91535,14,74,0.93,51,"undefined","FILL",NA,NA,"2","140"
9.91535,14,74,0.92,52,"undefined","FILL",NA,NA,"2","110"
9.91535,14,74,0.37,53,"undefined","CNPC",NA,NA,"2","29"
9.91535,14,74,0.94,54,"undefined","FILL",NA,NA,"2","125"
9.91535,14,74,0.66,55,"undefined","SUBJ",NA,NA,"2","30"
9.91535,14,74,0.64,56,"undefined","WH",NA,NA,"2","28"
9.91535,15,74,0.27,57,"undefined","SUBJ",NA,NA,"2","39"
9.91535,15,74,0.94,58,"undefined","FILL",NA,NA,"2","128"
9.91535,15,74,0.94,59,"undefined","FILL",NA,NA,"2","143"
9.91535,15,74,0.53,60,"undefined","FILL",NA,NA,"2","113"
9.91535,15,74,0.79,61,"undefined","WH",NA,NA,"2","37"
9.91535,15,74,0.27,62,"undefined","CNPC",NA,NA,"2","38"
9.91535,2,74,0.35,63,"undefined","SUBJ",NA,NA,"2","24"
9.91535,2,74,0.92,64,"undefined","FILL",NA,NA,"2","138"
9.91535,2,74,0.87,65,"undefined","WH",NA,NA,"2","22"
9.91535,2,74,0.96,66,"undefined","FILL",NA,NA,"2","108"
9.91535,2,74,0.47,67,"undefined","CNPC",NA,NA,"2","23"
9.91535,2,74,0.91,68,"undefined","FILL",NA,NA,"2","123"
9.91535,3,74,0.43,69,"undefined","WH",NA,NA,"2","43"
9.91535,3,74,0.26,70,"undefined","SUBJ",NA,NA,"2","45"
9.91535,3,74,0.75,71,"undefined","FILL",NA,NA,"2","115"
9.91535,3,74,0.94,72,"undefined","FILL",NA,NA,"2","145"
9.91535,3,74,0.62,73,"undefined","CNPC",NA,NA,"2","44"
9.91535,3,74,0.94,74,"undefined","FILL",NA,NA,"2","130"
9.91535,4,74,0.93,75,"undefined","FILL",NA,NA,"2","136"
9.91535,4,74,0.91,76,"undefined","FILL",NA,NA,"2","106"
9.91535,4,74,0.57,77,"undefined","SUBJ",NA,NA,"2","18"
9.91535,4,74,0.51,78,"undefined","WH",NA,NA,"2","16"
9.91535,4,74,0.72,79,"undefined","FILL",NA,NA,"2","121"
9.91535,4,74,0.41,80,"undefined","CNPC",NA,NA,"2","17"
9.91535,5,74,0.94,81,"undefined","FILL",NA,NA,"2","144"
9.91535,5,74,0.53,82,"undefined","SUBJ",NA,NA,"2","42"
9.91535,5,74,0.75,83,"undefined","FILL",NA,NA,"2","114"
9.91535,5,74,0.93,84,"undefined","FILL",NA,NA,"2","129"
9.91535,5,74,0.26,85,"undefined","CNPC",NA,NA,"2","41"
9.91535,5,74,0.66,86,"undefined","WH",NA,NA,"2","40"
9.91535,6,74,0.45,87,"undefined","SUBJ",NA,NA,"2","36"
9.91535,6,74,0.6,88,"undefined","WH",NA,NA,"2","34"
9.91535,6,74,0.92,89,"undefined","FILL",NA,NA,"2","127"
9.91535,6,74,0.38,90,"undefined","CNPC",NA,NA,"2","35"
9.91535,6,74,0.9,91,"undefined","FILL",NA,NA,"2","112"
9.91535,6,74,0.9,92,"undefined","FILL",NA,NA,"2","142"
9.91535,7,74,0.5,93,"undefined","SUBJ",NA,NA,"2","27"
9.91535,7,74,0.61,94,"undefined","WH",NA,NA,"2","25"
9.91535,7,74,0.6,95,"undefined","CNPC",NA,NA,"2","26"
9.91535,7,74,0.96,96,"undefined","FILL",NA,NA,"2","124"
9.91535,7,74,0.96,97,"undefined","FILL",NA,NA,"2","139"
9.91535,7,74,0.95,98,"undefined","FILL",NA,NA,"2","109"
26.2342333333333,1,17,0.38,1,"undefined","FILL",NA,NA,"2","121"
26.2342333333333,1,17,0.93,2,"undefined","CNPC",NA,NA,"2","17"
26.2342333333333,1,17,0.87,3,"undefined","WH",NA,NA,"2","16"
26.2342333333333,1,17,0.83,4,"undefined","SUBJ",NA,NA,"2","18"
26.2342333333333,1,17,0.93,5,"undefined","FILL",NA,NA,"2","136"
26.2342333333333,1,17,0.88,6,"undefined","FILL",NA,NA,"2","106"
26.2342333333333,8,17,0.84,7,"undefined","SUBJ",NA,NA,"2","30"
26.2342333333333,8,17,0.89,8,"undefined","WH",NA,NA,"2","28"
26.2342333333333,8,17,0.89,9,"undefined","FILL",NA,NA,"2","110"
26.2342333333333,8,17,0.91,10,"undefined","FILL",NA,NA,"2","125"
26.2342333333333,8,17,0.87,11,"undefined","FILL",NA,NA,"2","140"
26.2342333333333,8,17,0.87,12,"undefined","CNPC",NA,NA,"2","29"
26.2342333333333,9,17,0.83,13,"undefined","FILL",NA,NA,"2","116"
26.2342333333333,9,17,0.73,14,"undefined","FILL",NA,NA,"2","101"
26.2342333333333,9,17,0.84,15,"undefined","WH",NA,NA,"2","1"
26.2342333333333,9,17,0.84,16,"undefined","FILL",NA,NA,"2","131"
26.2342333333333,9,17,0.21,17,"undefined","CNPC",NA,NA,"2","2"
26.2342333333333,9,17,0.8,18,"undefined","SUBJ",NA,NA,"2","3"
26.2342333333333,9,17,0,19,"undefined","UNGRAM",NA,NA,"99","991"
26.2342333333333,9,17,0.83,20,"undefined","FILL",NA,NA,"99","991"
26.2342333333333,10,17,0.86,21,"undefined","FILL",NA,NA,"2","135"
26.2342333333333,10,17,0.84,22,"undefined","WH",NA,NA,"2","13"
26.2342333333333,10,17,0.85,23,"undefined","SUBJ",NA,NA,"2","15"
26.2342333333333,10,17,0.09,24,"undefined","FILL",NA,NA,"2","120"
26.2342333333333,10,17,0.81,25,"undefined","FILL",NA,NA,"2","105"
26.2342333333333,10,17,0.84,26,"undefined","CNPC",NA,NA,"2","14"
26.2342333333333,11,17,0.85,27,"undefined","CNPC",NA,NA,"2","35"
26.2342333333333,11,17,0.07,28,"undefined","WH",NA,NA,"2","34"
26.2342333333333,11,17,0.84,29,"undefined","SUBJ",NA,NA,"2","36"
26.2342333333333,11,17,0.85,30,"undefined","FILL",NA,NA,"2","127"
26.2342333333333,11,17,0.91,31,"undefined","FILL",NA,NA,"2","142"
26.2342333333333,11,17,0.91,32,"undefined","FILL",NA,NA,"2","112"
26.2342333333333,12,17,0.89,33,"undefined","FILL",NA,NA,"2","113"
26.2342333333333,12,17,0.88,34,"undefined","FILL",NA,NA,"2","128"
26.2342333333333,12,17,0.88,35,"undefined","SUBJ",NA,NA,"2","39"
26.2342333333333,12,17,0.85,36,"undefined","FILL",NA,NA,"2","143"
26.2342333333333,12,17,0.91,37,"undefined","CNPC",NA,NA,"2","38"
26.2342333333333,12,17,0.85,38,"undefined","WH",NA,NA,"2","37"
26.2342333333333,13,17,0.92,39,"undefined","FILL",NA,NA,"2","122"
26.2342333333333,13,17,0.92,40,"undefined","CNPC",NA,NA,"2","20"
26.2342333333333,13,17,0.95,41,"undefined","WH",NA,NA,"2","19"
26.2342333333333,13,17,0.32,42,"undefined","SUBJ",NA,NA,"2","21"
26.2342333333333,13,17,0.92,43,"undefined","FILL",NA,NA,"2","107"
26.2342333333333,13,17,0.94,44,"undefined","FILL",NA,NA,"2","137"
26.2342333333333,14,17,0.93,45,"undefined","FILL",NA,NA,"2","109"
26.2342333333333,14,17,0.93,46,"undefined","FILL",NA,NA,"2","124"
26.2342333333333,14,17,0.9,47,"undefined","WH",NA,NA,"2","25"
26.2342333333333,14,17,0.97,48,"undefined","FILL",NA,NA,"2","139"
26.2342333333333,14,17,0.7,49,"undefined","SUBJ",NA,NA,"2","27"
26.2342333333333,14,17,0.86,50,"undefined","CNPC",NA,NA,"2","26"
26.2342333333333,15,17,0.87,51,"undefined","FILL",NA,NA,"2","119"
26.2342333333333,15,17,0.9,52,"undefined","FILL",NA,NA,"2","134"
26.2342333333333,15,17,0.81,53,"undefined","FILL",NA,NA,"2","104"
26.2342333333333,15,17,0.87,54,"undefined","SUBJ",NA,NA,"2","12"
26.2342333333333,15,17,0.9,55,"undefined","CNPC",NA,NA,"2","11"
26.2342333333333,15,17,0.86,56,"undefined","WH",NA,NA,"2","10"
26.2342333333333,15,17,0.09,57,"undefined","UNGRAM",NA,NA,"99","994"
26.2342333333333,15,17,0.94,58,"undefined","FILL",NA,NA,"99","994"
26.2342333333333,2,17,0.93,59,"undefined","FILL",NA,NA,"2","114"
26.2342333333333,2,17,0.88,60,"undefined","WH",NA,NA,"2","40"
26.2342333333333,2,17,0.93,61,"undefined","FILL",NA,NA,"2","129"
26.2342333333333,2,17,0.86,62,"undefined","SUBJ",NA,NA,"2","42"
26.2342333333333,2,17,0.91,63,"undefined","CNPC",NA,NA,"2","41"
26.2342333333333,2,17,0.78,64,"undefined","FILL",NA,NA,"2","144"
26.2342333333333,3,17,0.89,65,"undefined","WH",NA,NA,"2","7"
26.2342333333333,3,17,0.95,66,"undefined","FILL",NA,NA,"2","118"
26.2342333333333,3,17,0.89,67,"undefined","CNPC",NA,NA,"2","8"
26.2342333333333,3,17,0.78,68,"undefined","SUBJ",NA,NA,"2","9"
26.2342333333333,3,17,0.89,69,"undefined","FILL",NA,NA,"2","133"
26.2342333333333,3,17,0.83,70,"undefined","FILL",NA,NA,"2","103"
26.2342333333333,3,17,0.81,71,"undefined","UNGRAM",NA,NA,"99","993"
26.2342333333333,3,17,0.29,72,"undefined","FILL",NA,NA,"99","993"
26.2342333333333,4,17,0.18,73,"undefined","SUBJ",NA,NA,"2","6"
26.2342333333333,4,17,0.9,74,"undefined","WH",NA,NA,"2","4"
26.2342333333333,4,17,0.88,75,"undefined","CNPC",NA,NA,"2","5"
26.2342333333333,4,17,0.93,76,"undefined","FILL",NA,NA,"2","132"
26.2342333333333,4,17,1,77,"undefined","FILL",NA,NA,"2","117"
26.2342333333333,4,17,0.93,78,"undefined","FILL",NA,NA,"2","102"
26.2342333333333,4,17,0.09,79,"undefined","UNGRAM",NA,NA,"99","992"
26.2342333333333,4,17,0.99,80,"undefined","FILL",NA,NA,"99","992"
26.2342333333333,5,17,0.68,81,"undefined","SUBJ",NA,NA,"2","24"
26.2342333333333,5,17,0.88,82,"undefined","CNPC",NA,NA,"2","23"
26.2342333333333,5,17,0.96,83,"undefined","FILL",NA,NA,"2","108"
26.2342333333333,5,17,0.95,84,"undefined","FILL",NA,NA,"2","138"
26.2342333333333,5,17,1,85,"undefined","FILL",NA,NA,"2","123"
26.2342333333333,5,17,1,86,"undefined","WH",NA,NA,"2","22"
26.2342333333333,6,17,0.98,87,"undefined","FILL",NA,NA,"2","145"
26.2342333333333,6,17,0.06,88,"undefined","SUBJ",NA,NA,"2","45"
26.2342333333333,6,17,0.97,89,"undefined","FILL",NA,NA,"2","130"
26.2342333333333,6,17,0.96,90,"undefined","FILL",NA,NA,"2","115"
26.2342333333333,6,17,0.94,91,"undefined","CNPC",NA,NA,"2","44"
26.2342333333333,6,17,0.9,92,"undefined","WH",NA,NA,"2","43"
26.2342333333333,7,17,0.86,93,"undefined","CNPC",NA,NA,"2","32"
26.2342333333333,7,17,0.91,94,"undefined","WH",NA,NA,"2","31"
26.2342333333333,7,17,0.93,95,"undefined","FILL",NA,NA,"2","126"
26.2342333333333,7,17,0.94,96,"undefined","SUBJ",NA,NA,"2","33"
26.2342333333333,7,17,0.96,97,"undefined","FILL",NA,NA,"2","141"
26.2342333333333,7,17,0.91,98,"undefined","FILL",NA,NA,"2","111"
8.2753,1,140,0.66,1,"undefined","FILL",NA,NA,"2","120"
8.2753,1,140,0.59,2,"undefined","CNPC",NA,NA,"2","14"
8.2753,1,140,0.74,3,"undefined","FILL",NA,NA,"2","105"
8.2753,1,140,0.26,4,"undefined","WH",NA,NA,"2","13"
8.2753,1,140,0.93,5,"undefined","FILL",NA,NA,"2","135"
8.2753,1,140,0.33,6,"undefined","SUBJ",NA,NA,"2","15"
8.2753,8,140,0.9,7,"undefined","FILL",NA,NA,"2","136"
8.2753,8,140,0.68,8,"undefined","WH",NA,NA,"2","16"
8.2753,8,140,0.93,9,"undefined","FILL",NA,NA,"2","121"
8.2753,8,140,0.75,10,"undefined","FILL",NA,NA,"2","106"
8.2753,8,140,0.31,11,"undefined","SUBJ",NA,NA,"2","18"
8.2753,8,140,0.58,12,"undefined","CNPC",NA,NA,"2","17"
8.2753,9,140,0.22,13,"undefined","FILL",NA,NA,"2","112"
8.2753,9,140,0.72,14,"undefined","FILL",NA,NA,"2","142"
8.2753,9,140,0.33,15,"undefined","WH",NA,NA,"2","34"
8.2753,9,140,0.75,16,"undefined","FILL",NA,NA,"2","127"
8.2753,9,140,0.62,17,"undefined","CNPC",NA,NA,"2","35"
8.2753,9,140,0.35,18,"undefined","SUBJ",NA,NA,"2","36"
8.2753,10,140,0.98,19,"undefined","FILL",NA,NA,"2","139"
8.2753,10,140,0.61,20,"undefined","WH",NA,NA,"2","25"
8.2753,10,140,0.25,21,"undefined","CNPC",NA,NA,"2","26"
8.2753,10,140,0.71,22,"undefined","FILL",NA,NA,"2","109"
8.2753,10,140,0.83,23,"undefined","FILL",NA,NA,"2","124"
8.2753,10,140,0.66,24,"undefined","SUBJ",NA,NA,"2","27"
8.2753,11,140,0.72,25,"undefined","FILL",NA,NA,"2","134"
8.2753,11,140,0.71,26,"undefined","FILL",NA,NA,"2","119"
8.2753,11,140,0.27,27,"undefined","SUBJ",NA,NA,"2","12"
8.2753,11,140,0.72,28,"undefined","FILL",NA,NA,"2","104"
8.2753,11,140,0.64,29,"undefined","WH",NA,NA,"2","10"
8.2753,11,140,0.26,30,"undefined","CNPC",NA,NA,"2","11"
8.2753,11,140,0.23,31,"undefined","UNGRAM",NA,NA,"99","994"
8.2753,11,140,1,32,"undefined","FILL",NA,NA,"99","994"
8.2753,12,140,0.19,33,"undefined","CNPC",NA,NA,"2","44"
8.2753,12,140,0.67,34,"undefined","FILL",NA,NA,"2","115"
8.2753,12,140,0.98,35,"undefined","FILL",NA,NA,"2","145"
8.2753,12,140,0.72,36,"undefined","WH",NA,NA,"2","43"
8.2753,12,140,0.64,37,"undefined","SUBJ",NA,NA,"2","45"
8.2753,12,140,0.9,38,"undefined","FILL",NA,NA,"2","130"
8.2753,13,140,0.18,39,"undefined","SUBJ",NA,NA,"2","3"
8.2753,13,140,0.58,40,"undefined","CNPC",NA,NA,"2","2"
8.2753,13,140,0.85,41,"undefined","FILL",NA,NA,"2","131"
8.2753,13,140,0.67,42,"undefined","WH",NA,NA,"2","1"
8.2753,13,140,0.92,43,"undefined","FILL",NA,NA,"2","116"
8.2753,13,140,0.68,44,"undefined","FILL",NA,NA,"2","101"
8.2753,13,140,0.16,45,"undefined","UNGRAM",NA,NA,"99","991"
8.2753,13,140,0.61,46,"undefined","FILL",NA,NA,"99","991"
8.2753,14,140,0.33,47,"undefined","SUBJ",NA,NA,"2","9"
8.2753,14,140,0.76,48,"undefined","FILL",NA,NA,"2","133"
8.2753,14,140,0.88,49,"undefined","WH",NA,NA,"2","7"
8.2753,14,140,0.86,50,"undefined","FILL",NA,NA,"2","103"
8.2753,14,140,0.82,51,"undefined","FILL",NA,NA,"2","118"
8.2753,14,140,0.81,52,"undefined","CNPC",NA,NA,"2","8"
8.2753,14,140,0.3,53,"undefined","UNGRAM",NA,NA,"99","993"
8.2753,14,140,0.7,54,"undefined","FILL",NA,NA,"99","993"
8.2753,15,140,0.65,55,"undefined","WH",NA,NA,"2","22"
8.2753,15,140,0.73,56,"undefined","FILL",NA,NA,"2","108"
8.2753,15,140,0.92,57,"undefined","FILL",NA,NA,"2","138"
